date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
01-jan-2020 00:00,3,0,0,5.7,0,5.4,5.1,8.7,95,1029.4,2,5,2,60,10,11,0,6000,23,7
01-jan-2020 01:00,0,0,0,6,0,5.3,4.4,8.3,89,1029,2,6,2,50,2,11,0,20000,23,7
01-jan-2020 02:00,0,0,0,6.4,0,5.4,4.1,8.2,85,1028.4,2,4,2,50,2,11,0,20000,22,7
01-jan-2020 03:00,0,0,0,5.9,0,5.2,4.2,8.3,89,1028,2,3,2,70,2,11,0,20000,22,7
01-jan-2020 04:00,0,0,0,5.7,0,5.1,4.2,8.3,91,1027.6,2,3,2,110,2,11,0,20000,22,7
01-jan-2020 05:00,0,0,0,5.8,0,5,4,8.1,88,1028.1,2,2,2,110,2,11,0,20000,21,7
01-jan-2020 06:00,0,0,0,5.8,0,5.1,4.1,8.2,89,1028,2,2,2,160,2,11,0,20000,21,7
01-jan-2020 07:00,0,0,0,6.4,0,5.3,3.9,8,84,1027.6,2,5,2,100,2,11,0,20000,20,7
01-jan-2020 08:00,0,0,0,6.5,0,5.4,3.8,8.1,84,1027.4,2,5,2,100,2,11,0,30000,20,7
01-jan-2020 09:00,0,0,0,6.4,0,5.5,4.4,8.3,86,1027.4,2,4,2,100,2,11,0,30000,22,8
01-jan-2020 10:00,0,0,0,6.9,0,6,4.8,8.6,87,1027.3,2,5,2,110,2,11,0,30000,20,7
01-jan-2020 11:00,0,0,0,7.4,0,6.6,5.7,9.1,88,1027.4,2,5,2,140,2,11,0,30000,23,7
01-jan-2020 12:00,0,0,0,8.4,0,7.7,6.9,9.9,90,1026.1,2,6,2,150,2,11,0,20000,24,7
01-jan-2020 13:00,0,0,0,9.2,0,8.3,7.4,10.2,88,1025.2,2,7,2,170,2,11,0,35000,23,7
01-jan-2020 14:00,0,0,0,9.1,0,8.2,7.1,10.1,88,1025,2,8,2,190,2,11,0,40000,22,7
01-jan-2020 15:00,0,0,0,9.1,0,7.9,6.6,9.7,84,1024.6,2,7,2,190,2,11,0.1,45000,23,7
01-jan-2020 16:00,0,0,0,8.6,0,7.8,6.9,9.9,89,1023.9,2,7,2,180,2,11,0,45000,240,7
01-jan-2020 17:00,3,0,0,7.7,0,7.3,6.9,9.9,94,1023.7,2,8,2,190,2,11,0,40000,20,5
01-jan-2020 18:00,3,0,0,8.2,0,7.9,7.5,10.4,96,1023.2,2,9,2,180,2,11,0,35000,15,6
01-jan-2020 19:00,3,0,0,8.4,0,7.7,6.8,9.9,90,1023.1,2,11,2,190,2,11,0,30000,15,7
01-jan-2020 20:00,0,0,0,8.1,0,7.3,6.3,9.6,89,1022.3,2,12,2,180,2,11,0,25000,12,7
01-jan-2020 21:00,2,0,0,7.2,0,6.8,6.4,9.6,94,1021.6,2,15,2,180,21,62,0,20000,11,7
01-jan-2020 22:00,2,0,0,7.2,0,6.8,6.4,9.6,94,1020.9,2,15,2,180,21,62,0,7000,8,7
01-jan-2020 23:00,2,0,0,7.6,0,7.1,6.5,9.7,93,1020.2,2,12,2,190,60,62,0,20000,10,7
02-jan-2020 00:00,2,0,0,7.8,0,7.5,7.1,10.1,96,1019.4,2,13,2,190,21,62,0,20000,7,7
02-jan-2020 01:00,0,0.1,0,8,0,7.6,7.2,10.1,94,1018.2,2,15,2,190,20,52,0,20000,7,7
02-jan-2020 02:00,2,0,0,8.2,0,7.9,7.5,10.4,96,1017.4,2,13,2,180,50,52,0,5000,5,7
02-jan-2020 03:00,0,0.1,0,8.1,0,7.9,7.7,10.5,97,1016.3,2,12,2,180,50,52,0,4000,4,7
02-jan-2020 04:00,0,0.2,0,8.4,0,8.3,8.1,10.9,99,1015.2,2,12,2,190,51,55,0,2500,3,7
02-jan-2020 05:00,0,0.3,0,8.9,0,8.8,8.6,11.2,99,1014.2,2,14,2,190,60,62,0,1600,2,7
02-jan-2020 06:00,0,0.4,0,8.7,0,8.6,8.4,11.1,99,1013.4,2,18,2,190,60,65,0,25000,3,7
02-jan-2020 07:00,0,0.1,0,9,0,8.9,8.7,11.3,99,1012.9,2,19,2,190,60,62,0,3000,3,7
02-jan-2020 08:00,0,0.1,0,9.1,0,8.9,8.7,11.2,97,1011.6,2,15,2,180,61,66,0,4000,3,7
02-jan-2020 09:00,0,0.4,0,9.5,0,9.3,9.1,11.5,97,1011,2,17,2,180,61,62,0,3000,3,7
02-jan-2020 10:00,0,0.5,0,9.7,0,9.6,9.4,11.9,99,1010.3,2,18,2,190,61,66,0,2000,3,8
02-jan-2020 11:00,0,0.7,0,9.9,0,9.8,9.7,12,99,1009.3,2,19,2,200,61,66,0,2000,3,8
02-jan-2020 12:00,0,2.5,0,10.2,0,10.1,9.9,12.3,99,1008.8,2,21,2,200,61,62,0,4000,3,8
02-jan-2020 13:00,0,0.5,0,10.3,0,10.1,9.8,12.2,97,1008,2,21,2,210,21,62,0,20000,5,7
02-jan-2020 14:00,2,0,0,10.6,0,10,9.4,11.8,92,1007.3,2,22,2,210,21,62,0,20000,12,7
02-jan-2020 15:00,0,0,0,10.6,0,10.1,9.5,12,94,1006.9,2,20,2,210,2,62,0,20000,12,7
02-jan-2020 16:00,2,0,0,10.1,0,9.4,8.7,11.2,91,1006.8,2,20,2,210,21,62,0,20000,15,7
02-jan-2020 17:00,0,0,0,9.9,0,9.3,8.6,11.2,92,1007.3,2,19,2,210,2,11,0,18000,15,7
02-jan-2020 18:00,0,0.4,0,9.6,0,9,8.4,11,92,1007.8,2,16,2,230,60,62,0,4000,12,7
02-jan-2020 19:00,0,0.1,0,9.2,0,8.8,8.4,11,95,1007.9,2,12,2,220,60,62,0,6000,12,7
02-jan-2020 20:00,2,0,0,9.1,0,8.8,8.5,11.1,96,1008.5,2,10,2,230,21,62,0,20000,8,7
02-jan-2020 21:00,0,0,0,9.2,0,8.9,8.5,11.2,96,1008.9,2,9,2,230,2,62,0,20000,6,7
02-jan-2020 22:00,2,0,0,9.1,0,8.6,8,10.8,93,1009.6,2,9,2,230,50,52,0,9000,4,7
02-jan-2020 23:00,0,0.2,0,8.1,0,7.6,7,10,93,1011.4,2,12,2,250,21,65,0,7000,7,7
03-jan-2020 00:00,0,0,0,7.3,0,6.8,6.3,9.5,93,1013.2,2,16,2,310,2,65,0,20000,5,7
03-jan-2020 01:00,0,0,0,6.3,0,5.4,4.2,8.2,86,1014.6,2,23,2,330,2,11,0,20000,35,4
03-jan-2020 02:00,0,0,0,5.1,0,4.2,2.8,7.5,86,1016.2,2,19,2,320,2,11,0,20000,999,3
03-jan-2020 03:00,0,0,0,5.3,0,4.4,3,7.6,86,1018,2,18,2,330,2,11,0,20000,999,1
03-jan-2020 04:00,0,0,0,5,0,3.9,2.2,7.2,83,1019.6,2,16,2,320,2,11,0,20000,999,1
03-jan-2020 05:00,0,0,0,4.8,0,3.5,1.6,6.8,79,1021.4,2,10,2,310,2,11,0,20000,999,1
03-jan-2020 06:00,0,0,0,4.7,0,3.5,1.6,6.9,81,1023.3,2,8,2,300,2,11,0,20000,999,1
03-jan-2020 07:00,0,0,0,4.8,0,3.5,1.6,6.8,79,1024.9,2,7,2,310,2,11,0,30000,999,1
03-jan-2020 08:00,0,0,0,4.6,0,3.4,1.6,6.8,81,1026.1,2,11,2,310,2,11,0,20000,999,2
03-jan-2020 09:00,3,0,0,4.4,0,3.3,1.7,6.9,82,1027.5,2,7,2,300,2,11,0.6,25000,999,1
03-jan-2020 10:00,3,0,0,5.4,0,3.9,1.6,6.9,77,1028.7,2,5,2,270,2,11,1,30000,999,1
03-jan-2020 11:00,0,0,0,5.9,0,4.4,2.2,7.2,77,1030,2,6,2,280,2,11,1,40000,999,1
03-jan-2020 12:00,0,0,0,7,0,5.1,2.4,7.3,73,1030,2,9,2,300,2,11,1,40000,999,1
03-jan-2020 13:00,0,0,0,7.6,0,5.5,2.7,7.3,70,1030.2,2,9,2,280,2,11,0.9,40000,999,1
03-jan-2020 14:00,0,0,0,8.1,0,5.9,2.8,7.5,70,1030.7,2,10,2,270,2,11,1,50000,999,3
03-jan-2020 15:00,0,0,0,8.3,0,5.9,2.6,7.4,67,1031.2,2,7,2,250,2,11,0.8,60000,999,1
03-jan-2020 16:00,0,0,0,7,0,5.1,2.4,7.3,73,1032.1,2,7,2,260,2,11,0.1,40000,999,3
03-jan-2020 17:00,0,0,0,5.2,0,3.9,2,7,80,1033.3,2,4,2,240,2,11,0,40000,999,3
03-jan-2020 18:00,0,0,0,4.7,0,3.5,1.7,6.9,81,1033.5,2,4,2,240,2,11,0,20000,999,1
03-jan-2020 19:00,0,0,0,5.3,0,4,2,7.1,80,1033.7,2,6,2,230,2,11,0,20000,999,1
03-jan-2020 20:00,3,0,0,3.1,0,2.4,1.4,6.7,88,1034.6,2,6,2,230,2,11,0,30000,28,6
03-jan-2020 21:00,3,0,0,4.2,0,3.6,2.6,7.4,90,1034.9,2,5,2,240,2,11,0,30000,27,7
03-jan-2020 22:00,3,0,0,5,0,4.3,3.3,7.7,89,1035.2,2,7,2,240,2,11,0,30000,26,6
03-jan-2020 23:00,0,0,0,5.3,0,4.7,3.9,8.1,91,1035.3,2,9,2,250,2,11,0,30000,26,7
04-jan-2020 00:00,0,0,0,6,0,5,3.5,7.9,85,1035.3,2,8,2,250,2,11,0,30000,27,7
04-jan-2020 01:00,0,0,0,4.7,0,4,3.1,7.6,89,1035.2,2,7,2,220,2,11,0,30000,27,6
04-jan-2020 02:00,0,0,0,5.1,0,4.4,3.3,7.8,89,1035.4,2,7,2,240,2,11,0,30000,33,6
04-jan-2020 03:00,3,0,0,4,0,3.6,2.9,7.6,93,1035.3,2,5,2,230,2,11,0,25000,30,5
04-jan-2020 04:00,3,0,0,4.2,0,3.8,3.3,7.7,93,1035.1,2,5,2,240,2,11,0,30000,999,3
04-jan-2020 05:00,3,0,0,3.7,0,3.5,3.3,7.7,97,1035.1,2,4,2,230,2,11,0,30000,180,5
04-jan-2020 06:00,3,0,0,3.3,0,3.1,2.9,7.5,97,1034.9,2,6,2,230,2,11,0,25000,170,4
04-jan-2020 07:00,3,0,0,4.1,0,4,3.9,8,98,1035.1,2,6,2,210,2,11,0,25000,170,5
04-jan-2020 08:00,3,0,0,4.6,0,4.5,4.3,8.3,98,1035.2,2,6,2,200,2,11,0,25000,21,6
04-jan-2020 09:00,1,0.1,0,4.3,0,4.1,3.9,8,97,1035.3,2,6,2,220,2,11,0.4,25000,180,7
04-jan-2020 10:00,0,0,0,6.1,0,5.8,5.3,9,95,1035.8,2,6,2,210,2,11,0,20000,17,7
04-jan-2020 11:00,0,0,0,6.6,0,6.3,6,9.3,95,1035.7,2,6,2,210,2,11,0.2,25000,220,5
04-jan-2020 12:00,0,0,0,7.5,0,6.9,6.1,9.5,91,1035.2,2,7,2,220,2,11,0.1,30000,27,7
04-jan-2020 13:00,0,0.1,0,8.1,0,7.6,7,10,93,1034.6,2,7,2,220,60,62,0.4,25000,12,7
04-jan-2020 14:00,2,0,0,8.1,0,7.2,6.2,9.4,87,1034,2,9,2,220,21,62,0.1,35000,30,7
04-jan-2020 15:00,0,0.1,0,7.8,0,7.3,6.8,9.8,93,1034,2,8,2,220,21,62,0.6,30000,200,4
04-jan-2020 16:00,0,0,0,7.6,0,6.9,6.1,9.4,90,1033.6,2,8,2,210,2,11,0,30000,28,7
04-jan-2020 17:00,0,0,0,7,0,6.5,5.8,9.3,93,1033.8,2,8,2,210,2,11,0,25000,15,6
04-jan-2020 18:00,0,0,0,6.9,0,6.6,6.2,9.5,96,1033.7,2,6,2,210,3,62,0,20000,14,7
04-jan-2020 19:00,0,0.1,0,7.4,0,7.3,7.1,10.1,99,1033.6,2,6,2,190,58,65,0,5000,3,7
04-jan-2020 20:00,0,0.1,0,7.6,0,7.4,7.2,10.1,97,1033.5,2,8,2,210,58,65,0,12000,4,7
04-jan-2020 21:00,2,0,0,7.7,0,7.4,7.1,10.1,96,1033.3,2,10,2,210,50,65,0,12000,7,7
04-jan-2020 22:00,0,0.2,0,7.8,0,7.7,7.5,10.4,99,1032.8,2,11,2,210,58,65,0,6000,3,8
04-jan-2020 23:00,0,0.3,0,8,0,7.9,7.7,10.6,99,1032.4,2,12,2,200,58,65,0,3000,2,8
05-jan-2020 00:00,0,0.2,0,8.1,0,8,7.8,10.6,99,1031.8,2,14,2,200,50,65,0,8000,4,7
05-jan-2020 01:00,2,0,0,8.1,0,7.8,7.4,10.3,96,1031.5,2,14,2,210,20,52,0,18000,6,7
05-jan-2020 02:00,0,0.5,0,8.3,0,8.1,7.9,10.6,97,1031.1,2,13,2,210,58,65,0,3000,3,7
05-jan-2020 03:00,0,0.4,0,7.9,0,7.7,7.4,10.3,97,1030.9,2,13,2,230,21,65,0,20000,7,7
05-jan-2020 04:00,2,0,0,7.9,0,7.7,7.4,10.3,97,1030.8,2,12,2,210,21,65,0,20000,7,7
05-jan-2020 05:00,0,0.3,0,8.3,0,8.2,8.1,10.8,99,1030.3,2,11,2,210,58,65,0,6000,3,7
05-jan-2020 06:00,0,0.1,0,8.5,0,8.3,8,10.8,97,1029.6,2,14,2,210,50,65,0,8000,4,7
05-jan-2020 07:00,0,0.1,0,8.5,0,8.3,8,10.8,97,1029.5,2,11,2,210,50,52,0,6000,3,8
05-jan-2020 08:00,0,0.2,0,8.5,0,8.3,8.1,10.8,97,1029.2,2,13,2,190,60,62,0,1600,2,7
05-jan-2020 09:00,0,0.2,0,8.5,0,8.4,8.2,10.9,99,1029.3,2,15,2,190,60,65,0,4000,3,7
05-jan-2020 10:00,0,0.2,0,8.6,0,8.5,8.3,11,99,1029.5,2,14,2,200,60,62,0,4000,3,7
05-jan-2020 11:00,2,0,0,8.6,0,8.5,8.3,11,99,1029.6,2,14,2,210,60,62,0,18000,3,7
05-jan-2020 12:00,0,0.1,0,8.5,0,8.4,8.2,10.9,99,1028.9,2,14,2,210,60,65,0,4500,3,7
05-jan-2020 13:00,0,0.2,0,8.6,0,8.5,8.3,11,99,1028,2,12,2,210,60,62,0,3500,3,7
05-jan-2020 14:00,0,0.3,0,8.6,0,8.4,8.2,10.9,97,1027.3,2,14,2,210,60,62,0,5000,5,7
05-jan-2020 15:00,0,0.2,0,8.1,0,7.9,7.7,10.5,97,1026.7,2,14,2,190,60,62,0,5000,5,7
05-jan-2020 16:00,2,0,0,7.9,0,7.6,7.3,10.2,96,1026.2,2,13,2,200,60,62,0,6000,6,7
05-jan-2020 17:00,0,0.1,0,7.8,0,7.4,6.9,10,94,1025.6,2,12,2,190,21,62,0,20000,7,7
05-jan-2020 18:00,2,0,0,7.8,0,7.5,7.2,10.1,96,1024.9,2,11,2,190,60,62,0,4000,6,7
05-jan-2020 19:00,0,0.3,0,7.6,0,7.4,7.2,10.1,97,1024.1,2,12,2,190,60,62,0,9000,4,7
05-jan-2020 20:00,0,0.3,0,7.3,0,7.1,6.8,9.9,97,1023.3,2,14,2,190,21,65,0,25000,8,7
05-jan-2020 21:00,2,0,0,7.3,0,6.8,6.2,9.5,93,1022.3,2,17,2,190,21,65,0,25000,12,7
05-jan-2020 22:00,2,0,0,7.4,0,6.9,6.3,9.5,93,1021.3,2,16,2,190,50,52,0,12000,10,8
05-jan-2020 23:00,0,0.4,0,7.4,0,7.1,6.7,9.8,96,1020.7,2,12,2,180,58,65,0,12000,7,8
06-jan-2020 00:00,0,0.2,0,7.6,0,7.1,6.6,9.7,93,1019.1,2,15,2,190,58,65,0,6000,12,8
06-jan-2020 01:00,0,0.1,0,7.6,0,7,6.3,9.5,91,1017.6,2,20,2,180,58,65,0,8000,12,8
06-jan-2020 02:00,0,0.1,0,7.9,0,7.3,6.7,9.7,91,1016,2,18,2,190,58,65,0,9000,11,8
06-jan-2020 03:00,2,0,0,8.3,0,7.2,5.9,9.3,85,1014.7,2,20,2,190,20,65,0,20000,14,7
06-jan-2020 04:00,2,0,0,8.6,0,7.4,5.9,9.3,84,1013.1,2,20,2,180,20,52,0,20000,20,7
06-jan-2020 05:00,2,0,0,8.7,0,7.6,6.3,9.6,85,1011.5,2,19,2,190,20,52,0,25000,13,7
06-jan-2020 06:00,0,0.4,0,8.4,0,7.9,7.3,10.2,93,1009.4,2,19,2,180,60,65,0,6000,9,8
06-jan-2020 07:00,0,4.5,0,8.3,0,8.2,8,10.8,99,1008.1,2,19,2,180,63,66,0,3000,5,8
06-jan-2020 08:00,0,3.8,0,8.7,0,8.6,8.4,11.1,99,1006.8,2,23,2,190,63,66,0,3000,4,7
06-jan-2020 09:00,0,1.1,0,9.7,0,9.5,9.2,11.7,97,1006.8,2,24,2,190,21,62,0.1,20000,7,7
06-jan-2020 10:00,0,0,0,8.9,0,7.9,6.8,9.8,86,1009.8,2,16,2,260,2,11,1,30000,999,1
06-jan-2020 11:00,0,0,0,9.5,0,8,6.3,9.5,80,1011.1,2,12,2,250,2,11,1,30000,999,1
06-jan-2020 12:00,0,0,0,9.8,0,8,5.8,9.3,77,1011.9,2,13,2,230,3,61,0.7,25000,999,3
06-jan-2020 13:00,0,0.3,0,9.6,0,7.8,5.7,9.1,76,1013.1,2,14,2,260,25,80,1,30000,999,1
06-jan-2020 14:00,0,0,0,9.9,0,7.6,4.8,8.6,71,1013.7,2,14,2,250,2,11,1,35000,999,1
06-jan-2020 15:00,0,0,0,9.7,0,7.4,4.6,8.5,70,1015.3,2,12,2,260,2,80,0.8,35000,999,1
06-jan-2020 16:00,0,0,0,7.9,0,6.5,4.6,8.6,80,1016.6,2,11,2,250,2,11,0,40000,999,3
06-jan-2020 17:00,0,0,0,7.5,0,6.2,4.5,8.4,81,1017.6,2,8,2,250,2,11,0,40000,999,1
06-jan-2020 18:00,3,0,0,4.8,0,4.2,3.3,7.8,90,1018.5,2,7,2,230,2,80,0,35000,999,1
06-jan-2020 19:00,3,0,0,5.3,0,4.8,4.1,8.2,92,1018.9,2,7,2,210,2,11,0,35000,999,1
06-jan-2020 20:00,3,0,0,5.8,0,5.2,4.5,8.4,91,1019.3,2,7,2,210,2,11,0,20000,180,6
06-jan-2020 21:00,3,0,0,6.3,0,5.8,5.1,8.8,92,1019.4,2,6,2,200,2,11,0,25000,190,6
06-jan-2020 22:00,3,0,0,7.5,0,7.1,6.6,9.8,94,1019.5,2,6,2,190,2,11,0,20000,100,7
06-jan-2020 23:00,0,0,0,8.1,0,7.6,7.1,10,93,1019.4,2,11,2,210,2,11,0,20000,90,7
07-jan-2020 00:00,3,0,0,8.5,0,7.9,7.2,10.2,92,1018.5,2,12,2,210,2,11,0,20000,100,7
07-jan-2020 01:00,0,0,0,8.7,0,7.9,7,10,89,1017.7,2,15,2,190,2,11,0,20000,70,8
07-jan-2020 02:00,0,0,0,8.7,0,8,7.2,10.2,90,1017.5,2,16,2,200,2,11,0,20000,60,8
07-jan-2020 03:00,0,0,0,9.1,0,8.3,7.3,10.3,89,1016.6,2,14,2,190,2,11,0,20000,35,8
07-jan-2020 04:00,2,0,0,9.4,0,9,8.6,11.2,95,1015.5,2,18,2,200,58,65,0,8000,6,8
07-jan-2020 05:00,0,0.1,0,10,0,10,9.9,12.3,100,1014.9,2,18,2,190,50,65,0,600,2,8
07-jan-2020 06:00,0,0.1,0,10.2,0,10.2,10.1,12.4,100,1013.9,2,18,2,190,50,65,0,600,2,8
07-jan-2020 07:00,0,0.1,0,10.3,0,10.3,10.2,12.5,100,1013.7,2,21,2,200,50,54,0,900,2,8
07-jan-2020 08:00,0,0.2,0,10.4,0,10.3,10.1,12.4,99,1013.6,2,17,2,210,58,65,0,2500,2,7
07-jan-2020 09:00,0,0.2,0,10.5,0,10.5,10.4,12.7,100,1013.6,2,16,2,200,58,65,0,1200,2,7
07-jan-2020 10:00,0,0.1,0,10.7,0,10.6,10.4,12.7,99,1013,2,18,2,200,58,65,0,1600,2,7
07-jan-2020 11:00,0,0.2,0,10.7,0,10.7,10.6,12.9,100,1012.5,2,21,2,200,58,65,0,1100,2,7
07-jan-2020 12:00,0,0.2,0,10.9,0,10.8,10.7,12.9,99,1012,2,20,2,210,58,65,0,3000,2,7
07-jan-2020 13:00,2,0,0,11.1,0,11,10.9,13,99,1010.7,2,20,2,210,58,65,0,2500,2,7
07-jan-2020 14:00,0,0.2,0,11.3,0,11.1,11,13,97,1010.6,2,22,2,210,58,65,0,4000,3,7
07-jan-2020 15:00,0,0.3,0,11.5,0,11.3,11.1,13.2,98,1010.2,2,19,2,230,60,65,0,4000,3,7
07-jan-2020 16:00,0,0.1,0,11.6,0,11.4,11.2,13.3,98,1010.3,2,18,2,230,21,62,0,20000,5,7
07-jan-2020 17:00,0,0.1,0,11.6,0,11.3,11,13.1,96,1010.8,2,19,2,230,60,62,0,20000,6,7
07-jan-2020 18:00,2,0,0,11.6,0,11,10.5,12.6,93,1011.9,2,17,2,230,21,65,0,20000,12,7
07-jan-2020 19:00,0,0,0,11.4,0,10.5,9.6,12,89,1012.9,2,16,2,250,2,11,0,20000,15,7
07-jan-2020 20:00,0,0,0,10.4,0,9.5,8.6,11.1,88,1013.8,2,12,2,240,2,11,0,20000,16,6
07-jan-2020 21:00,2,0,0,10.5,0,9.6,8.6,11.2,88,1014.6,2,11,2,250,50,52,0,20000,18,7
07-jan-2020 22:00,2,0,0,9.8,0,8.4,6.8,9.9,82,1015.5,2,14,2,250,20,51,0,4000,999,3
07-jan-2020 23:00,0,0,0,8.9,0,8,6.9,10,88,1016.4,2,8,2,230,2,11,0,20000,999,3
08-jan-2020 00:00,0,0,0,9,0,8,6.8,9.9,86,1017.3,2,9,2,250,3,51,0,20000,999,4
08-jan-2020 01:00,0,0,0,8.7,0,7.3,5.6,9.1,81,1018.4,2,8,2,240,2,11,0,20000,999,3
08-jan-2020 02:00,0,0,0,8.3,0,6.9,5.2,8.8,81,1018.4,2,6,2,260,2,11,0,20000,999,4
08-jan-2020 03:00,0,0,0,7.3,0,6.3,5,8.7,86,1019.9,2,5,2,240,2,11,0,20000,140,5
08-jan-2020 04:00,0,0,0,6.6,0,5.9,5.1,8.7,90,1020.1,2,5,2,210,2,11,0,20000,140,5
08-jan-2020 05:00,0,0,0,7.2,0,6.1,4.7,8.5,84,1020.9,2,6,2,230,2,11,0,20000,130,5
08-jan-2020 06:00,0,0,0,6.4,0,5.8,5,8.7,91,1020.9,2,5,2,230,2,11,0,20000,110,6
08-jan-2020 07:00,0,0,0,6.5,0,5.9,5.1,8.8,91,1021.4,2,6,2,230,2,11,0,20000,110,6
08-jan-2020 08:00,0,0,0,6.8,0,5.9,4.8,8.6,87,1021.6,2,6,2,250,2,11,0,25000,170,6
08-jan-2020 09:00,0,0,0,5.6,0,5,4.3,8.2,91,1022.2,2,3,2,220,2,11,0,30000,170,7
08-jan-2020 10:00,0,0,0,5.9,0,5.3,4.5,8.4,91,1022.8,2,5,2,230,2,11,0,35000,180,7
08-jan-2020 11:00,0,0,0,6.8,0,6,4.9,8.7,88,1023,2,4,2,230,2,11,0,30000,200,7
08-jan-2020 12:00,0,0,0,6.9,0,6.2,5.4,8.9,90,1022.9,2,3,2,220,2,11,0,30000,250,7
08-jan-2020 13:00,0,0,0,7,0,6.1,4.9,8.7,87,1021.7,2,2,2,180,2,11,0,35000,250,7
08-jan-2020 14:00,0,0,0,7.2,0,6.3,5.2,8.8,87,1020.6,2,2,2,150,2,11,0,30000,200,7
08-jan-2020 15:00,0,0,0,7.1,0,6.3,5.3,8.9,88,1019.3,2,3,2,110,2,11,0,30000,110,7
08-jan-2020 16:00,0,0,0,7,0,6.4,5.6,9.1,91,1018.5,2,5,2,100,2,11,0,25000,60,7
08-jan-2020 17:00,0,0,0,7,0,6.1,5,8.7,87,1016.7,2,5,2,100,2,11,0,20000,110,7
08-jan-2020 18:00,0,0.8,0,6.2,0,5.5,4.6,8.5,89,1016.2,2,7,2,110,60,62,0,9000,25,7
08-jan-2020 19:00,0,2.5,0,5.8,0,5.2,4.3,8.4,91,1014,2,8,2,110,63,66,0,9000,21,7
08-jan-2020 20:00,0,1.5,0,5.4,0,4.9,4.1,8.3,92,1011.2,2,13,2,90,61,66,0,9000,15,8
08-jan-2020 21:00,0,1.9,0,5.1,0,4.9,4.7,8.5,97,1008,2,16,2,80,61,66,0,6000,6,8
08-jan-2020 22:00,0,0.7,0,5.7,0,5.5,5.2,8.9,97,1004.5,2,19,2,80,61,66,0,4000,5,8
08-jan-2020 23:00,0,2.3,0,6,0,5.7,5.4,8.9,95,1002.7,2,21,2,80,63,66,0,4000,5,8
09-jan-2020 00:00,0,1.3,0,6.4,0,6.2,6,9.3,97,1000.4,2,17,2,70,61,66,0,4000,5,8
09-jan-2020 01:00,0,1.2,0,5.2,0,5.1,4.9,8.7,98,999.6,2,15,2,40,61,66,0,1200,2,8
09-jan-2020 02:00,0,1.5,0,1.6,0,1.3,0.9,6.5,94,1002.4,2,26,2,310,21,62,0,20000,7,5
09-jan-2020 03:00,0,0,0,2,0,1.5,0.7,6.4,91,1003.8,2,17,2,330,1,61,0,20000,999,1
09-jan-2020 04:00,3,0,0,1.7,0,1.2,0.4,6.3,91,1004.4,2,16,2,350,2,11,0,20000,999,1
09-jan-2020 05:00,3,0,0,1.4,0,1,0.3,6.2,92,1005.4,2,7,2,260,2,11,0,20000,999,1
09-jan-2020 06:00,3,0,0,1.4,0,1,0.3,6.2,92,1006,2,6,2,280,3,61,0,20000,999,1
09-jan-2020 07:00,3,0,0,1.2,0,0.9,0.3,6.3,94,1005.7,2,6,2,300,2,11,0,20000,999,1
09-jan-2020 08:00,3,0,0,0.6,0,0.3,-0.1,6,94,1005,2,7,2,320,2,11,0,30000,999,1
09-jan-2020 09:00,3,0,0,0.7,0,0.5,0.2,6.2,96,1005.1,2,8,2,10,2,11,0,30000,200,5
09-jan-2020 10:00,3,0,0,0.9,0,0.7,0.3,6.3,96,1003.9,2,5,2,30,2,11,0,25000,200,6
09-jan-2020 11:00,0,0,0,1.6,0,1.3,0.9,6.5,94,1004.9,2,4,2,40,2,11,0.1,25000,200,6
09-jan-2020 12:00,0,0,0,2.6,0,2.2,1.6,6.8,93,1005.1,2,3,2,80,2,11,0,25000,5,7
09-jan-2020 13:00,0,0,0,3,0,2.7,2.2,7.2,95,1004.9,2,5,2,360,2,11,0,20000,5,8
09-jan-2020 14:00,0,0,0,3.3,0,2.9,2.4,7.2,93,1005.7,2,6,2,320,2,11,0,18000,4,8
09-jan-2020 15:00,0,0,0,2.6,0,2.3,1.7,7,95,1007,2,10,2,330,2,11,0,25000,11,7
09-jan-2020 16:00,0,0,0,2.7,0,2.4,1.8,7,95,1008.3,2,14,2,340,2,11,0,25000,5,8
09-jan-2020 17:00,0,0,0,2.3,0,2.1,1.7,6.9,96,1009.6,2,14,2,330,2,11,0,25000,4,7
09-jan-2020 18:00,0,0,0,2.6,0,2.2,1.6,6.8,93,1011.1,2,13,2,330,2,11,0,20000,4,7
09-jan-2020 19:00,0,0,0,3,0,2.6,2,7,93,1012.7,2,8,2,320,2,11,0,20000,7,7
09-jan-2020 20:00,0,0,0,3.3,0,3,2.5,7.3,95,1014,2,8,2,300,2,11,0,20000,12,7
09-jan-2020 21:00,0,0,0,5.8,0,4.8,3.4,7.8,85,1015.1,2,12,2,300,2,11,0,20000,15,7
09-jan-2020 22:00,0,0,0,5.7,0,4.5,2.8,7.5,82,1016.6,2,17,2,320,2,11,0,20000,999,3
09-jan-2020 23:00,0,0,0,5.6,0,4.5,2.9,7.5,83,1018.4,2,18,2,320,2,11,0,25000,35,4
10-jan-2020 00:00,0,0,0,4.8,0,3.8,2.4,7.2,84,1019.8,2,7,2,260,2,11,0,25000,40,6
10-jan-2020 01:00,0,0,0,5.2,0,3.6,1.2,6.6,75,1020.5,2,13,2,310,2,11,0,25000,999,2
